Country,Position,Track Name,Artist,Streams,URL
us,117,July,Noah Cyrus,259340,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
us,118,Falling,Harry Styles,259320,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
us,119,Be Something (feat. Lil Baby),Polo G,258453,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS
us,120,The Less I Know The Better,Tame Impala,256743,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
us,121,Safaera,Bad Bunny,256418,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
us,122,No Guidance (feat. Drake),Chris Brown,255138,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
us,123,Maniac,Conan Gray,254971,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
us,124,Armed And Dangerous,Juice WRLD,253647,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
us,125,when the party's over,Billie Eilish,252770,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
us,126,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,252492,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
us,127,Tongue Tied,Grouplove,251452,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
us,128,Pop Out (feat. Lil Tjay),Polo G,250892,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
us,129,Fuck Love (feat. Trippie Redd),XXXTENTACION,250115,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
us,130,Dior,Pop Smoke,245122,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
us,131,Sour Candy (with BLACKPINK),Lady Gaga,242589,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
us,132,More Than My Hometown,Morgan Wallen,242495,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
us,133,MAMACITA,Black Eyed Peas,241307,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
